query-id,corpus-id,score,text_x,text_y
694343,158462,1,what is a period cost in accounting,"A period cost is any cost that cannot be capitalized into prepaid expenses, inventory, or fixed assets. A period cost is more closely associated with the passage of time than with a transactional event."
1008501,4094566,1,which direction does moss grow on trees,"Yes, moss does begins a very, very large part of its life cycle only on the north side of trees in the US. However, after a very, very long time that the moss has established itself, I'm talking decades here, then the moss will take over the south side too."
901944,5359275,1,what temperature is too cold for tomato plants,"Don't rush the season is the saying about tomatoes and cold weather.Tomatoes do not like damp, cool soil.They are injured at 41 degrees F.The ideal temperature range for tomatoes during the growing season is 65 to 70 degrees F.However, tomatoes will give acceptable results when the temperature ranges from 50 degrees F at night to 85 degrees F during the day.on't rush the season is the saying about tomatoes and cold weather.Tomatoes do not like damp, cool soil.They are injured at 41 degrees F."
178299,3052641,1,effect of opiates on pupils,"1. Pinpoint Pupils Opiates cause the pupils (the black hole in the center of the eye) to become very small. Normally, the pupil will change in size depending upon the amount of light in the environment, becoming larger in the dark and smaller in the light."
572183,2859409,1,what are the options for treatments for prostate cancer,The types of radiation therapy used to treat prostate cancer include: 1  External-beam radiation therapy. External-beam radiation therapy is the most common type of radiation treatment. 2  Intensity-modulated radiation therapy (IMRT).
93028,4941869,1,claims forms should be sent to,Version 1.01 April 2014 Reporting claims to the NHS LA Table of Contents 1. Introduction 2. When should a claim be reported to the NHS LA 3. What documents should be sent to the NHS LA when reporting a claim 4. How to report a claim to the NHS LA 5.
718162,4701669,1,what is another name for a dichotomous key,"1 Dichotomous key = a key used to identify an organism, usually a plant or animal, in which each stage presents descriptions of two distinguishing characters, with a direction to another stage in the key, until the species is identified. 2  Next Activity: Direct Instruction."
494435,1013980,1,sedimentary rocks are named according to,"Clastic and nonclastic sedimentary rocks are the only members of the rock family that contain fossils as well as indicators of the climate (ripple marks, mudcracks and raindrops) that was present when the rock was formed.Clastic sedimentary rocks are named according to the grain size of the sediment particles.lastic and nonclastic sedimentary rocks are the only members of the rock family that contain fossils as well as indicators of the climate (ripple marks, mudcracks and raindrops) that was present when the rock was formed."
440290,7001261,1,lineal foot cost to install exterior trim,"Get an INSTANT estimate of the cost to Install Exterior Trim! Our free calculator uses recent, trusted data to estimate costs for your Exterior Trim Installation project. For a basic 60 feet project in zip code 47474, the benchmark cost to Install Exterior Trim ranges between $3.99 - $5.62 per linear foot."
415912,6258363,1,is lambsquarters edible,"Lambs quarters (sometimes seen as one word, lambsquarters) is a wild edible leafy green that usually appears in farmers' markets in early spring, but with the exceptionally temperate winter we've had in Southern California, many spring greens are arriving early."
617188,241133,1,what dba stand for in a legal matter,"Definition: The operating name of a company, as opposed to the legal name of the company. Some states require DBA or fictitious business name filings to be made for the protection of consumers conducting business with the entity. . A company is said to be doing business as when the name under which they operate their business differs from its legal, registered name. Some states require dba or fictitious business name filings to be made for the protection of consumers conducting business with the entity. If you're starting a sole proprietorship or a partnership, you have the option of choosing a business name or dba (doing business as) for your business."
1166183,7617241,1,what are the advantages and disadvantages of stick welding,"Some advantages of stick welding are: Very portable, welder needs only to carry leads anywhere the weld needs to be done. Equipment is affordable. Can be used in all positions, and be used indoors our outside as wind doesn't usually affect weld pool. Some disadvantages of stick welding are: 1  Only a few inches at a time can be welded before another electrode is needed. 2  Electrode ends (butts) are wasted. 3  High level of skill needed to produce sound welds. 4  Many electrodes have low penetration. 5  Arc blow can occur with direct current. more information..."
