query-id,corpus-id,score,text_x,text_y
1076590,4843357,1,why would i use a enterprise wiki?,"An Enterprise Wiki is a publishing site for sharing and updating large volumes of information across an enterprise. If an organization needs a large, centralized knowledge repository that is designed to both store and share information on an enterprise scale, consider using an Enterprise Wiki."
382674,561994,1,how to tell if someone is registered to vote,"Steps. 1  1. Find out what your state laws are about voting registration. Each state has different laws and regulations about voting, and you should pay special attention to laws about residency and expiration. 2  2. Check your voter registration card. Many states will send you a voter registration card to confirm that you have registered. The voter registration card you were issued at the time you registered should indicate your county and voting district."
1170954,3047213,1,bjs number,"Bjs Customer Service Phone Number Phone Number of Bjs is +1 866-425-7932, 1-800-257-2582, 1-508-651-7400. BJ's Wholesale Club, Inc is doing business as BJ's, a privately held company that engages in the retailing of merchandise."
1155750,1041478,1,what is csrss.exe in control panel,"This is the user-mode portion of the Win32 subsystem linuxuserfixingwindows. Client/Server Runtime Subsystem, or csrss.exe, is a component of the Microsoft Windows NT operating system. It provides the user mode side of the Win32 subsystem and is included in Windows 2000, XP, 2003, Vista, Server 2008 and Seven."
848415,4615081,1,what is the state income tax rate in anderson sc,"The unemployment rate in Anderson, South Carolina, is 5.90%, with job growth of 2.84%. Future job growth over the next ten years is predicted to be 39.78%. Anderson, South Carolina Taxes. Anderson, South Carolina,sales tax rate is 7.00%. Income tax is 7.00%."
462853,603080,1,nba playoff seeding rules,"The NBA announced the current revised playoff seeding system on September 8, 2015. Following the NBA regular season, eight teams in each conference qualify for the playoffs and are seeded one to eight.The new format stipulates that the top eight teams in each conference, ranked in order by win-loss records, qualify for the playoffs.ollowing the NBA regular season, eight teams in each conference qualify for the playoffs and are seeded one to eight. The new format stipulates that the top eight teams in each conference, ranked in order by win-loss records, qualify for the playoffs."
1184657,337910,1,an evening of classic broadway cast,"Another outstanding Evening of Classic Broadway at Rockwell last night with Maestro Brad Ellis and this amazing cast: Harrison White, Charlo Crossley, Dana Shaw, Doug Carfrae, Jean Louisa Kelly, Natalie Lander and (missing from the photo) Adam Hunter."
361293,4972879,1,how to get cerified cgeque from Manulife,"Certified checks are checks that have been guaranteed by your bank. They are frequently used for down payments on cars and homes. They are also used in situations where the payee needs proof that the check will not bounce. To get a certified check, you must write a check and have a bank teller certify it."
277075,527113,1,how many calories in a sausage mcgriddle?,"Calorie Breakdown. Counting calories works! Per 100 g / mL serving the food Sausage McGriddles, McDonald's within the category Fast Food has a total of 312.0 calories and the following nutrition facts: 8.4 g protein, 31.3 g carbs and 17.8 g fat."
1164546,134703,1,what channel is project runway on?,"Project Runway. Project Runway is an American reality television series on Lifetime, previously on the Bravo network, created by Eli Holzman which focuses on fashion design and is hosted by model Heidi Klum. The contestants compete with each other to create the best clothes and are restricted in time, materials and theme."
752791,1108050,1,what is grits,"Grits are most commonly served as breakfast or a side dish to other meals. Similar to cornmeal, grits are made from dried and ground corn, but are usually a coarser grind. Grits are often made from hominy, which is corn treated with lime (or another alkaline product) to remove the hull."
609270,6704897,1,"what county is mchenry, nd in","The Territorial legislature formed McHenry County in 1873 from part of Bottineau County. The name comes from James McHenry, an early settler of Vermillion, South Dakota. The county government was first organized on October 15, 1884. Before becoming Towner in 1886, the county seat was Villard from 1884 to 1885 and Scriptown from 1885 to 1886. Both former seats are now ghost towns."
627842,1683269,1,what does Girl mean,"A girl is a female human from birth through childhood and adolescence to attainment of adulthood when she becomes a woman. The term girl may also be used to mean a young woman, and is often used as a synonym for daughter.irl has meant any young unmarried woman since about 1530. Its first noted meaning for sweetheart is 1648. The earliest known appearance of girl-friend is in 1892 and girl next door, meant as a teenaged female or young woman with a kind of wholesome appeal, dates only to 1961."
387639,2219950,1,how was the 18th amendment enforced,"The Act that enforced the 18th Amendment, which prohibited the transport, manufacture and sale of alcoholic beverages was the National Prohibition Act of October 28, 1919, chapter 85, 41Stautes 305.It was codified at Title 27 Chapters 1 to 4. of the United States Code.he Act that enforced the 18th Amendment, which prohibited the transport, manufacture and sale of alcoholic beverages was the National Prohibition Act of October 28, 1919, chapter 85, 41Stautes 305."
